COMMAND                               PID              USER   FD      TYPE         NODE NAME
gnome-terminal-                      2289            kwchen  mem       REG    303100 /var/cache/fontconfig/3100a3e8-8260-4176-8376-e74602aa4b7e-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304428 /var/cache/fontconfig/911b590d-1bae-4329-8900-038496e172ae-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304362 /var/cache/fontconfig/44d9bfa7-b81a-4325-8781-3fd0543d79e7-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304425 /var/cache/fontconfig/87fe2ab1-9058-4913-8428-e46b953778a1-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304421 /var/cache/fontconfig/829604c1-1b2d-40ff-b830-40ef41364dc2-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    303079 /var/cache/fontconfig/15117173-412a-4eca-9408-9b879318ad88-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    303087 /var/cache/fontconfig/1bb63ba4-fd72-4b26-ab50-9048e523804d-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304497 /var/cache/fontconfig/e29d2e42-aff3-4723-b310-450149b2fb17-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    303104 /var/cache/fontconfig/341d2c2a-9c08-4288-8104-d9a4f307f74b-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    303065 /var/cache/fontconfig/030f639d-03c8-4627-b24f-bc5a26112056-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    303088 /var/cache/fontconfig/1c4ad046-42f8-4993-afcf-56176d8e5375-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304459 /var/cache/fontconfig/bbad67ab-3c64-4edb-8a52-a09350c22aaa-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304506 /var/cache/fontconfig/f2b1a1a4-343a-4373-91e5-fac49fa430e6-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304464 /var/cache/fontconfig/c0c8b206-c7dd-477e-bc06-da8b373c3274-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304433 /var/cache/fontconfig/9c6749b4-738d-4e81-b63b-146ffc994447-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304427 /var/cache/fontconfig/90c21457-a70c-4ebf-a99a-2f9f7c9521c4-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304489 /var/cache/fontconfig/db24e243-8a03-47c3-8ab6-272240f2c73b-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304350 /var/cache/fontconfig/369be85f-ed25-45fc-b8b8-b0561cc593b3-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304361 /var/cache/fontconfig/43f5a2fa-15cb-4d5f-ac3a-6b98f17db5bd-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    527550 /usr/share/glib-2.0/schemas/gschemas.compiled
gnome-terminal-                      2289            kwchen  mem       REG    144755 /usr/lib/x86_64-linux-gnu/libvorbis.so.0.4.8
gnome-terminal-                      2289            kwchen  mem       REG    303064 /var/cache/fontconfig/01a0da53-557e-4c32-b6b8-b11a6dcad222-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    285629 /var/cache/fontconfig/5c0bb55f-9bc2-4f07-b2ee-c843e59f0457-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304515 /var/cache/fontconfig/ffc0df38-5557-426d-b4e0-cddd44e52d03-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304462 /var/cache/fontconfig/be3a9e9e-9e71-4f13-b5a6-656901312546-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    399162 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
gnome-terminal-                      2289            kwchen  mem       REG    144355 /usr/lib/x86_64-linux-gnu/libogg.so.0.8.4
gnome-terminal-                      2289            kwchen  mem       REG    144199 /usr/lib/x86_64-linux-gnu/libltdl.so.7.3.1
gnome-terminal-                      2289            kwchen  mem       REG    144644 /usr/lib/x86_64-linux-gnu/libtdb.so.1.4.2
gnome-terminal-                      2289            kwchen  mem       REG    143588 /usr/lib/x86_64-linux-gnu/libcanberra.so.0.2.5
gnome-terminal-                      2289            kwchen  mem       REG    304458 /var/cache/fontconfig/bb90e121-4c18-46b2-994d-bc5edc93d11d-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304475 /var/cache/fontconfig/d0e601be-c830-4b1c-a834-4803962fac48-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304422 /var/cache/fontconfig/84da5fb7-ac45-4365-a47c-275057a7fb5b-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304360 /var/cache/fontconfig/4249dd05-726c-4fb6-81c3-c9400f370a59-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    144759 /usr/lib/x86_64-linux-gnu/libvorbisfile.so.3.3.7
gnome-terminal-                      2289            kwchen  mem       REG    143586 /usr/lib/x86_64-linux-gnu/libcanberra-gtk3.so.0.1.9
gnome-terminal-                      2289            kwchen  mem       REG    304375 /var/cache/fontconfig/50289ae4-6955-4f6c-a8e4-f1e3a7c39eb5-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304465 /var/cache/fontconfig/c57cbee3-bdc1-4114-badc-a584f67d0c0c-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304385 /var/cache/fontconfig/5704c8ff-897f-4b73-9665-68c2d3a48dc9-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304460 /var/cache/fontconfig/bcbb8717-be88-4839-a3cb-708800852979-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304476 /var/cache/fontconfig/d3dfc9e6-6b2a-4fa3-a681-886ea2990c0f-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304412 /var/cache/fontconfig/772e1db9-7fda-4e2c-a119-411f883e41a6-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304487 /var/cache/fontconfig/d95de4f8-8480-405a-a8e2-d5e00726bff4-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    303076 /var/cache/fontconfig/0f1e8176-0eef-4f9f-852d-6ffddb548075-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304351 /var/cache/fontconfig/36b1e010-f1b0-46e9-aece-8e80b11c0889-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304447 /var/cache/fontconfig/b457a9aa-e4c7-43d7-b6f3-9fe79a881153-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    304380 /var/cache/fontconfig/552326db-e88a-49ad-977f-eb2abcbccb47-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    272861 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
gnome-terminal-                      2289            kwchen  mem       REG    399167 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
gnome-terminal-                      2289            kwchen  mem       REG    559988 /usr/share/themes/Yaru-dark/gtk-3.20/gtk.gresource
gnome-terminal-                      2289            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
gnome-terminal-                      2289            kwchen  mem       REG    143567 /usr/lib/x86_64-linux-gnu/libbsd.so.0.10.0
gnome-terminal-                      2289            kwchen  mem       REG    143947 /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.28.0
gnome-terminal-                      2289            kwchen  mem       REG    143548 /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
gnome-terminal-                      2289            kwchen  mem       REG    143413 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
gnome-terminal-                      2289            kwchen  mem       REG    143402 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
gnome-terminal-                      2289            kwchen  mem       REG    143669 /usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.5
gnome-terminal-                      2289            kwchen  mem       REG    143787 /usr/lib/x86_64-linux-gnu/libexpat.so.1.6.11
gnome-terminal-                      2289            kwchen  mem       REG    143964 /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.2.1
gnome-terminal-                      2289            kwchen  mem       REG    143504 /usr/lib/x86_64-linux-gnu/libatspi.so.0.0.1
gnome-terminal-                      2289            kwchen  mem       REG    143673 /usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.11
gnome-terminal-                      2289            kwchen  mem       REG    143871 /usr/lib/x86_64-linux-gnu/libgcrypt.so.20.2.5
gnome-terminal-                      2289            kwchen  mem       REG    144206 /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.2
gnome-terminal-                      2289            kwchen  mem       REG    144208 /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.4
gnome-terminal-                      2289            kwchen  mem       REG    143858 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
gnome-terminal-                      2289            kwchen  mem       REG    144101 /usr/lib/x86_64-linux-gnu/libicudata.so.66.1
gnome-terminal-                      2289            kwchen  mem       REG    143921 /usr/lib/x86_64-linux-gnu/libgmp.so.10.4.0
gnome-terminal-                      2289            kwchen  mem       REG    144071 /usr/lib/x86_64-linux-gnu/libhogweed.so.5.0
gnome-terminal-                      2289            kwchen  mem       REG    144297 /usr/lib/x86_64-linux-gnu/libnettle.so.7.0
gnome-terminal-                      2289            kwchen  mem       REG    144642 /usr/lib/x86_64-linux-gnu/libtasn1.so.6.6.0
gnome-terminal-                      2289            kwchen  mem       REG    144710 /usr/lib/x86_64-linux-gnu/libunistring.so.2.1.0
gnome-terminal-                      2289            kwchen  mem       REG    144115 /usr/lib/x86_64-linux-gnu/libidn2.so.0.3.6
gnome-terminal-                      2289            kwchen  mem       REG    144371 /usr/lib/x86_64-linux-gnu/libp11-kit.so.0.3.0
gnome-terminal-                      2289            kwchen  mem       REG    144412 /usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3
gnome-terminal-                      2289            kwchen  mem       REG    143801 /usr/lib/x86_64-linux-gnu/libffi.so.7.1.0
gnome-terminal-                      2289            kwchen  mem       REG    144514 /usr/lib/x86_64-linux-gnu/libresolv-2.31.so
gnome-terminal-                      2289            kwchen  mem       REG    144570 /usr/lib/x86_64-linux-gnu/libselinux.so.1
gnome-terminal-                      2289            kwchen  mem       REG    144234 /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
gnome-terminal-                      2289            kwchen  mem       REG    143706 /usr/lib/x86_64-linux-gnu/libdl-2.31.so
gnome-terminal-                      2289            kwchen  mem       REG    143435 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
gnome-terminal-                      2289            kwchen  mem       REG    144839 /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
gnome-terminal-                      2289            kwchen  mem       REG    144857 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
gnome-terminal-                      2289            kwchen  mem       REG    144845 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
gnome-terminal-                      2289            kwchen  mem       REG    144450 /usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
gnome-terminal-                      2289            kwchen  mem       REG    144434 /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.38.4
gnome-terminal-                      2289            kwchen  mem       REG    144654 /usr/lib/x86_64-linux-gnu/libthai.so.0.3.1
gnome-terminal-                      2289            kwchen  mem       REG    144534 /usr/lib/x86_64-linux-gnu/librt-2.31.so
gnome-terminal-                      2289            kwchen  mem       REG    143415 /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
gnome-terminal-                      2289            kwchen  mem       REG    144774 /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.3.0
gnome-terminal-                      2289            kwchen  mem       REG    144778 /usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.0.0
gnome-terminal-                      2289            kwchen  mem       REG    144776 /usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.0.0
gnome-terminal-                      2289            kwchen  mem       REG    144861 /usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0
gnome-terminal-                      2289            kwchen  mem       REG    143411 /usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0
gnome-terminal-                      2289            kwchen  mem       REG    143407 /usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0
gnome-terminal-                      2289            kwchen  mem       REG    143409 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
gnome-terminal-                      2289            kwchen  mem       REG    143433 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
gnome-terminal-                      2289            kwchen  mem       REG    143425 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
gnome-terminal-                      2289            kwchen  mem       REG    143834 /usr/lib/x86_64-linux-gnu/libfreetype.so.6.17.1
gnome-terminal-                      2289            kwchen  mem       REG    143811 /usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0
gnome-terminal-                      2289            kwchen  mem       REG    144059 /usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.20600.4
gnome-terminal-                      2289            kwchen  mem       REG    144391 /usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.4400.7
gnome-terminal-                      2289            kwchen  mem       REG    143763 /usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
gnome-terminal-                      2289            kwchen  mem       REG    143496 /usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0
gnome-terminal-                      2289            kwchen  mem       REG    141392 /usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4000.0
gnome-terminal-                      2289            kwchen  mem       REG    143578 /usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11600.0
gnome-terminal-                      2289            kwchen  mem       REG    143417 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
gnome-terminal-                      2289            kwchen  mem       REG    143423 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
gnome-terminal-                      2289            kwchen  mem       REG    143398 /usr/lib/x86_64-linux-gnu/libX11.so.6.3.0
gnome-terminal-                      2289            kwchen  mem       REG    141672 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.6400.6
gnome-terminal-                      2289            kwchen  mem       REG    144211 /usr/lib/x86_64-linux-gnu/libm-2.31.so
gnome-terminal-                      2289            kwchen  mem       REG    144627 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.28
gnome-terminal-                      2289            kwchen  mem       REG    144389 /usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.4400.7
gnome-terminal-                      2289            kwchen  mem       REG    144887 /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
gnome-terminal-                      2289            kwchen  mem       REG    144636 /usr/lib/x86_64-linux-gnu/libsystemd.so.0.28.0
gnome-terminal-                      2289            kwchen  mem       REG    144416 /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.9.0
gnome-terminal-                      2289            kwchen  mem       REG    144111 /usr/lib/x86_64-linux-gnu/libicuuc.so.66.1
gnome-terminal-                      2289            kwchen  mem       REG    143935 /usr/lib/x86_64-linux-gnu/libgnutls.so.30.27.0
gnome-terminal-                      2289            kwchen  mem       REG    143836 /usr/lib/x86_64-linux-gnu/libfribidi.so.0.4.0
gnome-terminal-                      2289            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
gnome-terminal-                      2289            kwchen  mem       REG    144473 /usr/lib/x86_64-linux-gnu/libpthread-2.31.so
gnome-terminal-                      2289            kwchen  mem       REG    144737 /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
gnome-terminal-                      2289            kwchen  mem       REG    141670 /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.6400.6
gnome-terminal-                      2289            kwchen  mem       REG    141674 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.6400.6
gnome-terminal-                      2289            kwchen  mem       REG    134970 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.6400.6
gnome-terminal-                      2289            kwchen  mem       REG    143689 /usr/lib/x86_64-linux-gnu/libdconf.so.1.0.0
gnome-terminal-                      2289            kwchen  mem       REG    143580 /usr/lib/x86_64-linux-gnu/libcairo.so.2.11600.0
gnome-terminal-                      2289            kwchen  mem       REG    143494 /usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23510.1
gnome-terminal-                      2289            kwchen  mem       REG    144387 /usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.4400.7
gnome-terminal-                      2289            kwchen  mem       REG    143881 /usr/lib/x86_64-linux-gnu/libgdk-3.so.0.2404.16
gnome-terminal-                      2289            kwchen  mem       REG    144026 /usr/lib/x86_64-linux-gnu/libgtk-3.so.0.2404.16
gnome-terminal-                      2289            kwchen  mem       REG    144764 /usr/lib/x86_64-linux-gnu/libvte-2.91.so.0.6000.3
gnome-terminal-                      2289            kwchen  mem       REG    304463 /var/cache/fontconfig/c0b2c651-e462-487b-86a3-2cbb44de03a9-le64.cache-7
gnome-terminal-                      2289            kwchen  mem       REG    527607 /home/kwchen/.config/dconf/user
gnome-terminal-                      2289            kwchen  mem       REG        82 /run/user/1000/dconf/user
gnome-terminal-                      2289            kwchen  mem       REG    399239 /usr/lib/x86_64-linux-gnu/gtk-3.0/modules/libcanberra-gtk3-module.so
gnome-terminal-                      2289            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
gnome-terminal-                      2289            kwchen  mem       REG    292142 /usr/share/locale-langpack/en/LC_MESSAGES/gtk30.mo
gnome-terminal-                      2289            kwchen    0r      CHR            6 /dev/null
gnome-terminal-                      2289            kwchen    1u     SOCK        39559 socket:[39559]
gnome-terminal-                      2289            kwchen    2u     SOCK        39559 socket:[39559]
gnome-terminal-                      2289            kwchen    3u     SOCK        39562 socket:[39562]
gnome-terminal-                      2289            kwchen    4u  unknown        12123 [eventfd]
gnome-terminal-                      2289            kwchen    5u     SOCK        39567 socket:[39567]
gnome-terminal-                      2289            kwchen    6u  unknown        12123 [eventfd]
gnome-terminal-                      2289            kwchen    7u  unknown        12123 [eventfd]
gnome-terminal-                      2289            kwchen    8u     SOCK        39569 socket:[39569]
gnome-terminal-                      2289            kwchen    9u  unknown        12123 [eventfd]
gnome-terminal-                      2289            kwchen   10u  unknown        12123 [eventfd]
gnome-terminal-                      2289            kwchen   11r     FIFO        39578 pipe:[39578]
gnome-terminal-                      2289            kwchen   12w     FIFO        39578 pipe:[39578]
gnome-terminal-                      2289            kwchen   13u  unknown        12123 [eventfd]
gnome-terminal-                      2289            kwchen   14u     SOCK        39581 socket:[39581]
gnome-terminal-                      2289            kwchen   15u  unknown        12123 [eventfd]
gnome-terminal-                      2289            kwchen   16u      REG       555685 /home/kwchen/.cache/event-sound-cache.tdb.7bc08241232b46239b2465032fb365f3.x86_64-pc-linux-gnu
gnome-terminal-                      2289            kwchen   17u      CHR           88 /dev/ptmx
gnome-terminal-                      2289            kwchen   18u  unknown        12123 
gnome-terminal-                      2289            kwchen   19u  unknown        12123 
gnome-terminal-                      2289            kwchen   20u  unknown        12123 
bash                                 2297            kwchen  cwd       DIR   1577258 /home/kwchen/Desktop/Unix/HW1
bash                                 2297            kwchen root       DIR         2 /
bash                                 2297            kwchen  exe       REG    133957 /usr/bin/bash
bash                                 2297            kwchen  mem       REG    144332 /usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
bash                                 2297            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
bash                                 2297            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
bash                                 2297            kwchen  mem       REG    143706 /usr/lib/x86_64-linux-gnu/libdl-2.31.so
bash                                 2297            kwchen  mem       REG    144670 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.2
bash                                 2297            kwchen  mem       REG    272544 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
bash                                 2297            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
bash                                 2297            kwchen    0u      CHR            3 /dev/pts/0
bash                                 2297            kwchen    1u      CHR            3 /dev/pts/0
bash                                 2297            kwchen    2u      CHR            3 /dev/pts/0
bash                                 2297            kwchen  255u      CHR            3 /dev/pts/0
tmux: server                         2305            kwchen  cwd       DIR    181304 /home/kwchen
tmux: server                         2305            kwchen root       DIR         2 /
tmux: server                         2305            kwchen  exe       REG    136539 /usr/bin/tmux
tmux: server                         2305            kwchen  mem       REG    144332 /usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
tmux: server                         2305            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
tmux: server                         2305            kwchen  mem       REG    144473 /usr/lib/x86_64-linux-gnu/libpthread-2.31.so
tmux: server                         2305            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
tmux: server                         2305            kwchen  mem       REG    144514 /usr/lib/x86_64-linux-gnu/libresolv-2.31.so
tmux: server                         2305            kwchen  mem       REG    134238 /usr/lib/x86_64-linux-gnu/libevent-2.1.so.7.0.0
tmux: server                         2305            kwchen  mem       REG    144670 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.2
tmux: server                         2305            kwchen  mem       REG    136537 /usr/lib/x86_64-linux-gnu/libutempter.so.1.1.6
tmux: server                         2305            kwchen  mem       REG    144734 /usr/lib/x86_64-linux-gnu/libutil-2.31.so
tmux: server                         2305            kwchen  mem       REG    272544 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
tmux: server                         2305            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
tmux: server                         2305            kwchen    0u      CHR            6 /dev/null
tmux: server                         2305            kwchen    1u      CHR            6 /dev/null
tmux: server                         2305            kwchen    2u      CHR            6 /dev/null
tmux: server                         2305            kwchen    3r     FIFO        39635 pipe:[39635]
tmux: server                         2305            kwchen    4w     FIFO        39635 pipe:[39635]
tmux: server                         2305            kwchen    5u     SOCK       327700 socket:[327700]
tmux: server                         2305            kwchen    6u     SOCK        39636 socket:[39636]
tmux: server                         2305            kwchen    7u      CHR            3 /dev/pts/0
tmux: server                         2305            kwchen    8u      CHR           88 /dev/ptmx
tmux: server                         2305            kwchen    9u      CHR           88 /dev/ptmx
tmux: server                         2305            kwchen   10u      CHR           88 /dev/ptmx
tmux: server                         2305            kwchen   11u      CHR           88 /dev/ptmx
tmux: server                         2305            kwchen   12u      CHR           88 /dev/ptmx
tmux: server                         2305            kwchen   13u      CHR           88 /dev/ptmx
bash                                 2306            kwchen  cwd       DIR     14756 /proc/1
bash                                 2306            kwchen root       DIR         2 /
bash                                 2306            kwchen  exe       REG    133957 /usr/bin/bash
bash                                 2306            kwchen  mem       REG    144332 /usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
bash                                 2306            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
bash                                 2306            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
bash                                 2306            kwchen  mem       REG    143706 /usr/lib/x86_64-linux-gnu/libdl-2.31.so
bash                                 2306            kwchen  mem       REG    144670 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.2
bash                                 2306            kwchen  mem       REG    272544 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
bash                                 2306            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
bash                                 2306            kwchen    0u      CHR            4 /dev/pts/1
bash                                 2306            kwchen    1u      CHR            4 /dev/pts/1
bash                                 2306            kwchen    2u      CHR            4 /dev/pts/1
bash                                 2306            kwchen  255u      CHR            4 /dev/pts/1
bash                                 2403            kwchen  cwd       DIR   1577258 /home/kwchen/Desktop/Unix/HW1
bash                                 2403            kwchen root       DIR         2 /
bash                                 2403            kwchen  exe       REG    133957 /usr/bin/bash
bash                                 2403            kwchen  mem       REG    144332 /usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
bash                                 2403            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
bash                                 2403            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
bash                                 2403            kwchen  mem       REG    143706 /usr/lib/x86_64-linux-gnu/libdl-2.31.so
bash                                 2403            kwchen  mem       REG    144670 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.2
bash                                 2403            kwchen  mem       REG    272544 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
bash                                 2403            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
bash                                 2403            kwchen    0u      CHR            5 /dev/pts/2
bash                                 2403            kwchen    1u      CHR            5 /dev/pts/2
bash                                 2403            kwchen    2u      CHR            5 /dev/pts/2
bash                                 2403            kwchen  255u      CHR            5 /dev/pts/2
bash                                 2410            kwchen  cwd       DIR   1577258 /home/kwchen/Desktop/Unix/HW1
bash                                 2410            kwchen root       DIR         2 /
bash                                 2410            kwchen  exe       REG    133957 /usr/bin/bash
bash                                 2410            kwchen  mem       REG    144332 /usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
bash                                 2410            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
bash                                 2410            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
bash                                 2410            kwchen  mem       REG    143706 /usr/lib/x86_64-linux-gnu/libdl-2.31.so
bash                                 2410            kwchen  mem       REG    144670 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.2
bash                                 2410            kwchen  mem       REG    272544 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
bash                                 2410            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
bash                                 2410            kwchen    0u      CHR            6 /dev/pts/3
bash                                 2410            kwchen    1u      CHR            6 /dev/pts/3
bash                                 2410            kwchen    2u      CHR            6 /dev/pts/3
bash                                 2410            kwchen  255u      CHR            6 /dev/pts/3
bash                                 3309            kwchen  cwd       DIR   1577258 /home/kwchen/Desktop/Unix/HW1
bash                                 3309            kwchen root       DIR         2 /
bash                                 3309            kwchen  exe       REG    133957 /usr/bin/bash
bash                                 3309            kwchen  mem       REG    144332 /usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
bash                                 3309            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
bash                                 3309            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
bash                                 3309            kwchen  mem       REG    143706 /usr/lib/x86_64-linux-gnu/libdl-2.31.so
bash                                 3309            kwchen  mem       REG    144670 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.2
bash                                 3309            kwchen  mem       REG    272544 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
bash                                 3309            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
bash                                 3309            kwchen    0u      CHR            7 /dev/pts/4
bash                                 3309            kwchen    1u      CHR            7 /dev/pts/4
bash                                 3309            kwchen    2u      CHR            7 /dev/pts/4
bash                                 3309            kwchen  255u      CHR            7 /dev/pts/4
bash                                 3316            kwchen  cwd       DIR   1577258 /home/kwchen/Desktop/Unix/HW1
bash                                 3316            kwchen root       DIR         2 /
bash                                 3316            kwchen  exe       REG    133957 /usr/bin/bash
bash                                 3316            kwchen  mem       REG    144332 /usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
bash                                 3316            kwchen  mem       REG    138307 /usr/lib/locale/locale-archive
bash                                 3316            kwchen  mem       REG    143571 /usr/lib/x86_64-linux-gnu/libc-2.31.so
bash                                 3316            kwchen  mem       REG    143706 /usr/lib/x86_64-linux-gnu/libdl-2.31.so
bash                                 3316            kwchen  mem       REG    144670 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.2
bash                                 3316            kwchen  mem       REG    272544 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
bash                                 3316            kwchen  mem       REG    143357 /usr/lib/x86_64-linux-gnu/ld-2.31.so
